"Other Crops: Number of Bearing Trees/Hills/Vines, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Mangosteen","....Benguet",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Ifugao",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Kalinga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Mountain Province",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION I (ILOCOS REGION)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,5,5,5
"Mangosteen","....Ilocos Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,5,5,5
"Mangosteen","....Ilocos Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....La Union",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Pangasinan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION II (CAGAYAN VALLEY)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5
"Mangosteen","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5
"Mangosteen","....Cagayan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Isabela",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Nueva Vizcaya",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Quirino",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION III (CENTRAL LUZON)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Bataan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Bulacan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Nueva Ecija",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Tarlac",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Zambales",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION IV-A (CALABARZON)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500,1500,1440,1440,1443,1443,1445,1460,1470,1470,1425,1425,1902,1902
"Mangosteen","....Batangas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Cavite",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Laguna",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,5,20,30,30,25,25,30,30
"Mangosteen","....Quezon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500,1500,1440,1440,1440,1440,1440,1440,1440,1440,1400,1400,1872,1872
"Mangosteen","....Rizal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..MIMAROPA REGION",..,..,..,..,..,..,..,..,..,..,..,..,125,200,400,460,500,500,504,509,521,528,538,565,770,765,722,666,696
"Mangosteen","....Marinduque",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Occidental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Oriental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,125,200,400,460,500,500,504,509,521,528,538,565,570,565,502,426,426
"Mangosteen","....Palawan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200,200,220,240,270
"Mangosteen","....Romblon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION V (BICOL REGION)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Albay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Camarines Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Camarines Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Catanduanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Sorsogon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION VI (WESTERN VISAYAS)",..,..,..,..,..,..,..,145,160,632,632,632,..,..,..,..,..,..,13725,13725,13725,13725,13725,13765,13765,13765,13765,13750,14250
"Mangosteen","....Aklan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Antique",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Capiz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Guimaras",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Iloilo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Negros Occidental",..,..,..,..,..,..,..,145,160,632,632,632,..,..,..,..,..,..,13725,13725,13725,13725,13725,13765,13765,13765,13765,13750,14250
"Mangosteen","..REGION VII (CENTRAL VISAYAS)",2000,2000,2500,2500,2500,3000,3000,3000,2940,3028,2850,2850,2850,2850,2850,2920,2920,2925,2920,2942,3000,3000,3000,3043,3000,3005,3100,3100,3100
"Mangosteen","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Cebu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Negros Oriental",2000,2000,2500,2500,2500,3000,3000,3000,2940,3028,2850,2850,2850,2850,2850,2920,2920,2925,2920,2942,3000,3000,3000,3043,3000,3005,3100,3100,3100
"Mangosteen","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION VIII (EASTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Eastern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","....Southern Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Mangosteen","..REGION IX (ZAMBOANGA PENINSULA)",6090,6076,6430,6508,7359,7366,7412,7316,4300,4260,4280,4557,6688,7209,7730,8629,9483,11119,11122,11595,11698,12338,12372,12402,14922,14922,14940,24840,26786
"Mangosteen","....Zamboanga del Norte",5610,5640,5940,5980,6842,6842,6842,6750,3750,3750,3750,3967,5905,6311,6820,7500,8375,10050,10050,10500,10600,11250,11310,11350,13860,13860,13900,23800,25750
"Mangosteen","....Zamboanga del Sur",480,436,490,528,517,524,570,536,520,480,500,437,630,740,740,680,684,684,685,680,680,670,640,600,600,600,590,590,589
"Mangosteen","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,123,115,120,125,404,379,340,340,340,340,340,340,370,380,380,380,380,377
"Mangosteen","......City of Zamboanga",..,..,..,..,..,..,..,30,30,30,30,30,38,38,45,45,45,45,47,75,78,78,82,82,82,82,70,70,70
"Mangosteen","..REGION X (NORTHERN MINDANAO)",2440,2680,2690,2690,2690,2690,2690,3310,3213,3468,4018,4424,4044,3954,3704,3786,3786,3796,3657,3696,3770,3768,3848,3848,3888,4018,4038,4045,4049
"Mangosteen","....Bukidnon",300,300,310,310,310,310,310,329,329,329,929,1335,890,800,590,490,490,500,500,500,500,500,500,500,500,580,650,650,654
"Mangosteen","....Camiguin",..,..,..,..,..,..,..,45,48,48,48,48,48,48,48,30,30,30,30,20,20,18,18,18,18,18,18,25,25
"Mangosteen","....Lanao del Norte",..,..,..,..,..,..,..,..,..,255,255,255,320,320,300,500,500,500,500,500,450,450,480,480,480,490,490,490,490
"Mangosteen","....Misamis Occidental",1140,1380,1380,1380,1380,1380,1380,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1985,2100,2100,2150,2150,2190,2230,2230,2230,2230
"Mangosteen","....Misamis Oriental",1000,1000,1000,1000,1000,1000,1000,1000,900,900,850,850,850,850,830,830,830,830,691,691,700,700,700,700,700,700,650,650,650
"Mangosteen","..REGION XI (DAVAO REGION)",8140,8370,8510,8600,8368,8536,8662,8821,8873,9816,10038,17169,18734,17880,14645,15584,15642,16745,17682,18232,18391,18668,18820,15790,15786,18049,17865,17736,20274
"Mangosteen","....Compostela Valley",..,..,..,..,..,..,..,..,..,4316,4316,8480,8480,8150,6000,6000,6000,6000,6000,6000,6000,6000,5980,2640,2220,2570,2309,2309,4810
"Mangosteen","....Davao del Norte",4570,4570,4580,4580,4616,4616,4662,4755,4926,1553,1775,2448,4013,4190,3400,4150,4198,4683,6252,6792,6946,6946,6946,6776,7192,7834,7911,7782,7789
"Mangosteen","....Davao del Sur",100,100,200,230,230,300,380,380,231,231,231,240,240,240,245,258,268,782,350,360,365,365,365,365,365,1541,1541,1541,1541
"Mangosteen","....Davao Oriental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,220,220,220,220,200,200,200,230
"Mangosteen","......City of Davao",3470,3700,3730,3790,3522,3620,3620,3686,3716,3716,3716,6001,6001,5300,5000,5176,5176,5280,5080,5080,5080,5137,5309,5789,5789,5904,5904,5904,5904
"Mangosteen","..REGION XII (SOCCSKSARGEN)",700,750,750,860,960,960,1060,1060,1200,1260,1660,1724,4724,5274,17048,17450,17800,17810,17812,18880,19155,19166,19330,19482,19600,19876,19760,19890,20482
"Mangosteen","....Cotabato",700,750,750,800,900,900,1000,1000,1140,1200,1600,1650,4650,5200,16973,17250,17600,17600,17600,18650,18650,18650,18650,18650,18650,18560,18400,18400,18400
"Mangosteen","....Sarangani",..,..,..,60,60,60,60,60,60,60,60,74,74,74,75,150,150,160,162,170,175,186,350,352,380,396,390,390,392
"Mangosteen","....Sultan Kudarat",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,50,50,50,60,80,80,80,80,120,120,120,120,205
"Mangosteen","....South Cotabato",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,250,250,250,400,450,800,850,980,1485
"Mangosteen","..REGION XIII (CARAGA)",1596,1596,1596,1596,1600,1650,1700,1785,1785,2115,2150,2150,2100,2020,2230,2430,2280,2250,2252,2252,2272,2272,5172,15670,15684,15600,15595,15595,15625
"Mangosteen","....Agusan del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,280,280,280,250,250,200,220,220,220,1884,1884,1800,1800,1800,1800
"Mangosteen","....Agusan del Sur",1596,1596,1596,1596,1600,1650,1700,1785,1785,1785,1800,1800,1800,1800,1800,1850,1850,1850,1850,1900,1900,1900,2900,11356,11370,11370,11370,11370,11370
"Mangosteen","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95,72,72,72,72,72
"Mangosteen","....Surigao del Norte",..,..,..,..,..,..,..,..,..,330,350,350,300,220,150,300,150,150,152,152,152,152,152,435,458,458,458,458,458
"Mangosteen","....Surigao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1900,1900,1900,1900,1895,1895,1925
"Mangosteen","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",133800,133850,133850,133850,133716,134046,135466,136820,136240,136190,136190,136180,136220,136149,136148,135925,135829,135770,135770,135980,135765,135985,135914,135909,135922,135921,135916,135906,135934
"Mangosteen","....Basilan",..,..,..,..,..,..,1400,1400,800,800,800,800,800,800,800,800,800,800,800,800,800,800,729,729,729,729,729,729,729
"Mangosteen","....Lanao del Sur",..,..,..,..,..,..,..,1000,1020,1020,1020,1010,1010,909,909,745,700,650,650,650,650,650,605,605,605,605,605,605,605
"Mangosteen","....Maguindanao",..,..,..,..,..,..,..,320,320,320,320,320,360,360,359,300,249,240,240,240,245,245,300,300,312,312,312,312,350
"Mangosteen","....Sulu",133800,133850,133850,133850,133716,133716,133716,133750,133750,133750,133750,133750,133750,133780,133780,133780,133780,133780,133780,134000,133780,134000,134000,134000,134000,134000,134000,134000,134000
"Mangosteen","....Tawi-tawi",..,..,..,..,..,330,350,350,350,300,300,300,300,300,300,300,300,300,300,290,290,290,280,275,276,275,270,260,250
"Orange","PHILIPPINES",314412,315927,317765,314573,313596,317187,307779,313540,296309,294040,299045,301980,298075,309436,302852,277885,250562,229281,204306,202059,199128,189096,185447,179227,173259,170559,166498,158490,157025
"Orange","..CORDILLERA ADMINISTRATIVE REGION (CAR)",16980,19517,19640,20092,20666,22362,22277,26684,27455,22156,23556,23649,23679,23649,24150,26950,27056,27721,27831,27831,26759,25864,24769,23159,22371,21096,20027,18318,17170
"Orange","....Abra",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Apayao",..,..,..,..,..,..,..,..,..,..,120,120,120,120,120,120,130,400,480,480,480,480,480,568,700,700,450,450,455
"Orange","....Benguet",6700,9504,9504,9504,9504,10296,9987,14320,15500,9881,9881,9630,9630,9630,9630,9630,9726,9726,9726,9726,9726,9726,9726,9726,9726,9726,9577,9168,8525
"Orange","....Ifugao",4800,4480,4480,4480,4480,4540,4540,4600,4600,4600,4600,4669,4699,4669,4675,4675,4675,4675,4705,4705,4705,4705,4705,4705,4750,4750,4600,4600,4090
"Orange","....Kalinga",1600,1638,1656,1670,1682,1690,1700,1700,1275,1275,1275,1530,1530,1530,2025,2025,2025,2020,2020,2020,2020,2010,2010,1800,1800,1800,1800,1700,1700
"Orange","....Mountain Province",3880,3895,4000,4438,5000,5836,6050,6064,6080,6400,7680,7700,7700,7700,7700,10500,10500,10900,10900,10900,9828,8943,7848,6360,5395,4120,3600,2400,2400
"Orange","..REGION I (ILOCOS REGION)",2230,3280,3280,3480,3480,3660,4410,4815,4765,4715,4765,4775,4760,4785,4615,4662,4679,3743,3442,2907,2505,2125,2017,1971,1778,1595,1337,1213,1113
"Orange","....Ilocos Norte",1750,2800,2800,3000,3000,3100,3470,3875,3875,3875,3925,3925,3900,3900,3744,3744,3744,2808,2507,1972,1570,1234,1126,1080,900,750,496,362,287
"Orange","....Ilocos Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....La Union",480,480,480,480,480,560,640,640,640,640,640,640,650,675,675,722,772,772,772,772,772,728,728,728,728,700,700,710,686
"Orange","....Pangasinan",..,..,..,..,..,..,300,300,250,200,200,210,210,210,196,196,163,163,163,163,163,163,163,163,150,145,141,141,140
"Orange","..REGION II (CAGAYAN VALLEY)",28851,28920,45648,45636,45760,46678,47030,46960,46400,46565,47748,46970,46735,58700,58820,44790,60815,61595,61585,61580,61568,61203,62205,62145,61545,62003,61212,59693,59681
"Orange","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1450,1455,855,855,770,350,301
"Orange","....Cagayan",826,840,1350,1370,1380,2248,2400,2320,3000,3650,4103,3330,3100,2970,2640,2640,2615,2435,2425,2420,2408,2403,2375,2370,2370,2428,2322,1725,1585
"Orange","....Isabela",8100,8100,8190,8190,8280,8325,8505,8505,7600,7600,7600,7600,7600,7530,7530,7530,7500,8460,8460,8460,8460,8100,7980,7920,7920,7920,7795,7678,7595
"Orange","....Nueva Vizcaya",15876,15880,31968,31976,31980,31985,31990,31990,31990,31190,31920,31920,31920,45000,45450,31920,48000,48000,48000,48000,48000,48000,48000,48000,48000,48400,47925,47540,48000
"Orange","....Quirino",4049,4100,4140,4100,4120,4120,4135,4145,3810,4125,4125,4120,4115,3200,3200,2700,2700,2700,2700,2700,2700,2700,2400,2400,2400,2400,2400,2400,2200
"Orange","..REGION III (CENTRAL LUZON)",11600,12100,2000,2000,2000,3000,3600,3000,3040,5478,5478,3478,3478,3543,3581,3836,2960,2960,1800,1640,1140,740,690,640,640,480,480,480,320
"Orange","....Aurora",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Bataan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Bulacan",..,..,..,..,..,..,..,..,400,2000,2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Nueva Ecija",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Pampanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Tarlac",2000,2000,2000,2000,2000,3000,3600,3000,2640,2710,2710,2710,2710,2775,2775,2636,2000,2000,1000,1000,500,100,50,..,..,..,..,..,..
"Orange","....Zambales",9600,10100,..,..,..,..,..,..,..,768,768,768,768,768,806,1200,960,960,800,640,640,640,640,640,640,480,480,480,320
"Orange","..REGION IV-A (CALABARZON)",115515,110898,111380,106382,101135,100562,90213,90243,77094,78760,79550,86305,85600,85540,81279,69275,39910,19725,910,870,870,830,438,438,433,422,414,364,300
"Orange","....Batangas",94000,90000,90000,85000,80000,80000,75000,75000,62500,62500,62550,68805,68400,68340,68350,66585,38250,19125,550,550,550,550,158,158,158,158,150,100,100
"Orange","....Cavite",1515,1538,1540,1525,1530,1400,1460,1490,1490,1490,1500,1500,1500,1500,1500,1500,800,240,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Laguna",2000,2000,2500,2500,2250,1800,1600,1600,1520,1520,1500,1500,1200,1200,550,100,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Quezon",18000,17360,17340,17357,17355,17362,12153,12153,11584,13250,14000,14500,14500,14500,10879,1090,860,360,360,320,320,280,280,280,275,264,264,264,200
"Orange","....Rizal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","..MIMAROPA REGION",1510,1640,1790,2886,2984,3103,3097,3177,3177,3087,2770,3120,3120,2800,2765,2844,1450,860,760,480,500,400,400,400,400,400,400,420,450
"Orange","....Marinduque",260,260,290,1286,1269,1385,1377,1377,1377,1377,1320,1320,1320,1320,1315,1314,450,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Occidental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Oriental Mindoro",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Palawan",750,780,800,800,815,818,820,800,800,700,450,400,400,400,370,450,450,450,450,480,500,400,400,400,400,400,400,420,450
"Orange","....Romblon",500,600,700,800,900,900,900,1000,1000,1010,1000,1400,1400,1080,1080,1080,550,410,310,..,..,..,..,..,..,..,..,..,..
"Orange","..REGION V (BICOL REGION)",41940,43300,44840,45390,49716,48975,46937,46980,43467,40914,40885,40423,37709,36363,35789,33584,33551,33510,33500,33504,33504,32558,32480,32530,32746,32800,32800,30982,30982
"Orange","....Albay",1360,1600,1600,1700,900,900,900,900,600,600,400,175,175,175,175,175,150,145,145,145,145,145,145,145,145,109,109,109,109
"Orange","....Camarines Norte",16250,17000,18480,19000,24480,23715,22950,23000,23000,23400,23450,23500,20781,19483,19000,19000,19000,18980,18970,18970,18970,18020,17950,18000,18216,18322,18322,18322,18322
"Orange","....Camarines Sur",22430,22840,22840,22840,22270,22270,20865,20900,17765,15286,15286,14980,14980,14980,14980,12816,12816,12816,12816,12816,12816,12820,12820,12820,12820,12820,12820,11000,11000
"Orange","....Catanduanes",1300,1360,1420,1350,1416,1440,1442,1400,1400,820,820,820,820,820,820,779,779,779,779,779,779,779,779,779,779,779,779,779,779
"Orange","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Sorsogon",600,500,500,500,650,650,780,780,702,808,929,948,953,905,814,814,806,790,790,794,794,794,786,786,786,770,770,772,772
"Orange","..REGION VI (WESTERN VISAYAS)",5270,5558,5150,5236,5166,5228,4960,4960,5390,5121,4996,4851,4731,4367,4121,4098,4030,4000,3890,3428,3463,3473,3488,3513,2880,2880,2880,2840,2850
"Orange","....Aklan",..,..,..,..,..,..,..,..,210,300,300,300,300,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Antique",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Capiz",820,820,900,900,900,920,920,920,920,920,926,931,931,931,931,948,945,940,940,560,595,595,610,610,..,..,..,..,..
"Orange","....Guimaras",300,298,300,300,300,300,320,320,310,320,310,160,200,150,150,230,165,160,150,150,150,150,150,175,190,190,190,200,200
"Orange","....Iloilo",1550,1590,1420,1460,1480,1500,1220,1220,1200,1081,960,960,800,686,540,420,420,400,300,300,300,310,310,310,290,290,290,290,300
"Orange","....Negros Occidental",2600,2850,2530,2576,2486,2508,2500,2500,2750,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2418,2418,2418,2418,2418,2400,2400,2400,2350,2350
"Orange","..REGION VII (CENTRAL VISAYAS)",8781,8726,8745,8774,8795,8760,8743,8700,8700,8745,8735,8145,7845,7845,7849,7850,4540,4450,3000,3000,3000,2200,2200,2200,2200,2200,1400,1410,1410
"Orange","....Bohol",3208,3216,3220,3224,3230,3225,3228,3200,3200,3200,3200,3200,3200,3200,3200,3200,3000,3000,3000,3000,3000,2200,2200,2200,2200,2200,1400,1410,1410
"Orange","....Cebu",4005,4010,4020,4030,4045,4025,4015,4000,4000,4000,3990,3400,3100,3100,3100,3100,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Negros Oriental",1568,1500,1505,1520,1520,1510,1500,1500,1500,1545,1545,1545,1545,1545,1549,1550,1540,1450,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","..REGION VIII (EASTERN VISAYAS)",5130,4580,4610,4655,4660,4710,4715,5183,5057,5250,5490,4980,5071,5200,5203,5240,5308,5365,5425,5720,5725,5758,5777,5771,4410,4229,4138,4090,4035
"Orange","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Eastern Samar",400,500,500,515,525,530,532,1020,1020,1020,1020,1020,1020,1130,1130,1132,1135,1140,1140,1140,1140,1140,1140,1140,725,532,450,400,350
"Orange","....Leyte",4080,3120,3120,3120,3100,3100,3103,3103,3000,3130,3350,3440,3531,3550,3550,3568,3628,3670,3730,4030,4035,4060,4079,4079,3239,3239,3240,3245,3240
"Orange","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Samar",50,240,240,250,265,300,300,300,300,600,600,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","....Southern Leyte",600,720,750,770,770,780,780,760,737,500,520,520,520,520,523,540,545,555,555,550,550,558,558,552,446,458,448,445,445
"Orange","..REGION IX (ZAMBOANGA PENINSULA)",7120,6870,7469,7470,7200,7215,7218,7267,6069,6250,4647,5079,5030,5235,5227,4896,4600,4458,4488,4346,4020,2910,1930,1668,1248,1180,1030,720,1020
"Orange","....Zamboanga del Norte",1620,2100,2699,2700,2700,2700,2700,2700,2250,2250,2272,2550,2690,2690,2690,2600,2600,2498,2498,2496,2500,1540,580,468,68,..,..,..,..
"Orange","....Zamboanga del Sur",5500,4770,4770,4770,4500,4515,4518,4567,3819,4000,2375,1845,1845,1845,1845,1700,1640,1600,1630,1600,1400,1370,1350,1200,1180,1180,1030,720,1020
"Orange","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,684,495,700,692,596,360,360,360,250,120,..,..,..,..,..,..,..,..
"Orange","......City of Zamboanga",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Orange","..REGION X (NORTHERN MINDANAO)",10060,10265,10360,10415,10415,10382,10486,12540,11976,12225,11715,10800,10390,8899,8509,9160,8010,7995,7726,7726,7734,6354,6238,6238,6138,5938,5485,5300,5280
