"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"White Corn","....Ilocos Sur",364.00,171.00,535.00,440.00,57.00,497.00,1032.00,880.00,233.00,1113.00,475.00,85.00,560.00,1673.00,678.00,212.00,890.00,158.00,..,158.00,1048.00,476.00,605.00,1081.00,137.00,..,137.00,1218.00,773.00,34.00,807.00,818.00,..,818.00,1625.00,1950.00,108.00,2058.00,133.00,21.00,154.00,2212.00,1526.00,53.00,1579.00,246.00,59.00,305.00,1884.00,230.00,90.00,320.00,744.00,93.00,837.00,1157.00,450.00,450.00,900.00,600.00,75.00,675.00,1575.00,452.00,150.00,602.00,973.00,75.00,1048.00,1650.00,1245.00,79.00,1324.00,696.00,75.00,771.00,2095.00,452.00,312.00,764.00,696.00,191.00,887.00,1651.00,927.00,1000.00,1927.00,1143.00,80.00,1223.00,3150.00,663.00,550.00,1213.00,1235.00,72.00,1307.00,2520.00,663.00,575.00,1238.00,756.00,36.00,792.00,2030.00,704.00,618.00,1322.00,981.00,95.00,1076.00,2398.00,704.00,540.00,1244.00,651.00,132.00,783.00,2027.00,736.00,140.00,876.00,1030.00,253.00,1283.00,2159.00,1374.00,210.00,1584.00,1300.00,344.00,1644.00,3228.00,1810.00,238.00,2048.00,1433.00,469.00,1902.00,3950.00,2656.00,1251.00,3907.00,1659.00,871.00,2530.00,6437.00,3069.00,1300.00,4369.00,1510.00,569.00,2079.00,6448.00,2321.00,1826.00,4147.00,1474.00,829.00,2303.00,6450.00,3105.00,2949.00,6054.00,1490.00,817.00,2307.00,8361.00,3239.00,3260.00,6499.00,1602.00,869.00,2471.00,8970.00,3343.00,2616.00,5959.00,1901.00,1018.00,2919.00,8878.00,4350.00,3578.00,7928.00,2234.00,1202.00,3436.00,11364.00,4687.00,3262.00,7949.00,2019.00,1023.00,3042.00,10991.00,3349.00,3382.00,6731.00,1934.00,1491.00,3425.00,10156.00,3054.00,3430.00,6484.00,1829.00,1361.00,3190.00,9674.00,3686.00,3704.00,7390.00,2044.00,1603.00,3647.00,11037.00,4509.00,3676.00,8185.00,2099.00,1603.00,3702.00,11887.00,4719.00,..,..,..,..,..,..
"White Corn","....La Union",547.00,158.00,705.00,525.00,166.00,691.00,1396.00,777.00,66.00,843.00,240.00,165.00,405.00,1248.00,708.00,127.00,835.00,165.00,110.00,275.00,1110.00,705.00,88.00,793.00,200.00,38.00,238.00,1031.00,895.00,160.00,1055.00,130.00,..,130.00,1185.00,942.00,247.00,1189.00,168.00,..,168.00,1357.00,750.00,80.00,830.00,76.00,150.00,226.00,1056.00,1540.00,330.00,1870.00,179.00,150.00,329.00,2199.00,1800.00,630.00,2430.00,235.00,300.00,535.00,2965.00,2045.00,1509.00,3554.00,210.00,890.00,1100.00,4654.00,1664.00,1002.00,2666.00,266.00,818.00,1084.00,3750.00,1960.00,1148.00,3108.00,325.00,810.00,1135.00,4243.00,2068.00,1750.00,3818.00,807.00,648.00,1455.00,5273.00,2700.00,1665.00,4365.00,1013.00,1067.00,2080.00,6445.00,2438.00,2500.00,4938.00,392.00,1505.00,1897.00,6835.00,2961.00,2588.00,5549.00,687.00,1860.00,2547.00,8096.00,3173.00,2438.00,5611.00,996.00,2040.00,3036.00,8647.00,3546.00,3250.00,6796.00,1148.00,2053.00,3201.00,9997.00,2890.00,3500.00,6390.00,1084.00,2424.00,3508.00,9898.00,3236.00,3798.00,7034.00,1152.00,1517.00,2669.00,9703.00,4129.00,3579.00,7708.00,1200.00,2009.00,3209.00,10917.00,4706.00,2581.00,7287.00,1240.00,1603.00,2843.00,10130.00,4616.00,2361.00,6977.00,1116.00,1469.00,2585.00,9562.00,2909.00,2137.00,5046.00,1178.00,1549.00,2727.00,7773.00,3359.00,2719.00,6078.00,1155.00,1388.00,2543.00,8621.00,3549.00,1770.00,5319.00,838.00,1291.00,2129.00,7448.00,3990.00,1730.00,5720.00,798.00,1436.00,2234.00,7954.00,4848.00,2199.00,7047.00,987.00,1372.00,2359.00,9406.00,3413.00,3091.00,6504.00,1302.00,1308.00,2610.00,9114.00,3138.00,2380.00,5518.00,1024.00,955.00,1979.00,7497.00,4248.00,2267.00,6515.00,918.00,1212.00,2130.00,8645.00,3282.00,3044.00,6326.00,477.00,1176.00,1653.00,7979.00,3214.00,..,..,..,..,..,..
"White Corn","....Pangasinan",2575.00,1290.00,3865.00,1785.00,..,1785.00,5650.00,8832.00,682.00,9514.00,3589.00,..,3589.00,13103.00,6381.00,696.00,7077.00,4540.00,..,4540.00,11617.00,6553.00,346.00,6899.00,4420.00,..,4420.00,11319.00,6603.00,538.00,7141.00,4737.00,..,4737.00,11878.00,7902.00,194.00,8096.00,4943.00,29.00,4972.00,13068.00,10360.00,330.00,10690.00,4947.00,140.00,5087.00,15777.00,1895.00,340.00,2235.00,5469.00,156.00,5625.00,7860.00,2134.00,1426.00,3560.00,1353.00,156.00,1509.00,5069.00,2284.00,1681.00,3965.00,1540.00,156.00,1696.00,5661.00,5070.00,4387.00,9457.00,4235.00,712.00,4947.00,14404.00,6060.00,5484.00,11544.00,4948.00,1128.00,6076.00,17620.00,7168.00,6766.00,13934.00,7640.00,704.00,8344.00,22278.00,6842.00,8770.00,15612.00,5478.00,746.00,6224.00,21836.00,5925.00,8550.00,14475.00,4300.00,340.00,4640.00,19115.00,6561.00,7311.00,13872.00,6175.00,451.00,6626.00,20498.00,7920.00,5141.00,13061.00,5807.00,462.00,6269.00,19330.00,6000.00,5639.00,11639.00,6009.00,588.00,6597.00,18236.00,7437.00,6927.00,14364.00,6500.00,611.00,7111.00,21475.00,7930.00,8021.00,15951.00,6786.00,798.00,7584.00,23535.00,8301.00,7702.00,16003.00,6932.00,891.00,7823.00,23826.00,7718.00,10990.00,18708.00,5342.00,891.00,6233.00,24941.00,6171.00,10402.00,16573.00,3055.00,836.00,3891.00,20464.00,9379.00,5616.00,14995.00,516.00,700.00,1216.00,16211.00,11228.00,8688.00,19916.00,435.00,771.00,1206.00,21122.00,11649.00,8112.00,19761.00,319.00,765.00,1084.00,20845.00,7751.00,8758.00,16509.00,492.00,700.00,1192.00,17701.00,7445.00,8078.23,15523.23,464.00,753.00,1217.00,16740.23,6698.00,7687.00,14385.00,574.00,689.00,1263.00,15648.00,6161.00,8315.00,14476.00,626.00,847.00,1473.00,15949.00,7639.00,6687.00,14326.00,490.00,861.00,1351.00,15677.00,6782.00,8218.00,15000.00,445.00,700.00,1145.00,16145.00,6869.00,..,..,..,..,..,..
"White Corn","..REGION II (CAGAYAN VALLEY)",38850.00,4595.00,43445.00,49105.00,3516.00,52621.00,96066.00,55287.00,4164.00,59451.00,29531.00,3223.00,32754.00,92205.00,51242.00,5419.00,56661.00,46587.00,1643.00,48230.00,104891.00,49889.00,5521.00,55410.00,50064.00,2168.00,52232.00,107642.00,88859.00,7883.00,96742.00,12785.00,13508.00,26293.00,123035.00,110741.00,6722.00,117463.00,35460.00,3699.00,39159.00,156622.00,58850.00,6363.00,65213.00,24949.00,1231.00,26180.00,91393.00,13260.00,5251.00,18511.00,30935.00,1842.00,32777.00,51288.00,10151.00,1063.00,11214.00,18036.00,1191.00,19227.00,30441.00,9841.00,5292.00,15133.00,13518.00,1383.00,14901.00,30034.00,11506.00,4436.00,15942.00,22264.00,889.00,23153.00,39095.00,9887.00,175.00,10062.00,13410.00,392.00,13802.00,23864.00,18202.00,6095.00,24297.00,42171.00,3483.00,45654.00,69951.00,9905.00,8082.00,17987.00,29664.00,2665.00,32329.00,50316.00,16199.00,7531.00,23730.00,17582.00,2485.00,20067.00,43797.00,22612.00,3592.00,26204.00,12576.00,3220.00,15796.00,42000.00,40400.00,1769.00,42169.00,5659.00,11760.00,17419.00,59588.00,37541.00,3449.00,40990.00,25458.00,11081.00,36539.00,77529.00,15924.00,6953.00,22877.00,27769.00,3814.00,31583.00,54460.00,18974.00,10780.00,29754.00,22698.00,8797.00,31495.00,61249.00,25715.00,13385.00,39100.00,16850.00,8668.00,25518.00,64618.00,24076.00,16111.00,40187.00,16934.00,7247.00,24181.00,64368.00,22103.00,16890.00,38993.00,25548.00,6757.00,32305.00,71298.00,20010.00,3431.00,23441.00,24752.00,2714.00,27466.00,50907.00,23644.00,8862.00,32506.00,22551.00,1730.00,24281.00,56787.00,17318.00,19628.25,36946.25,28106.37,1592.09,29698.46,66644.71,29239.97,2979.72,32219.69,19724.82,1988.00,21712.82,53932.51,20812.34,2223.20,23035.54,16718.00,6735.80,23453.80,46489.34,20895.73,3272.97,24168.70,14259.45,5418.00,19677.45,43846.15,9122.30,10941.80,20064.10,13918.63,4088.60,18007.23,38071.33,16882.00,4231.00,21113.00,6422.34,6593.90,13016.24,34129.24,15096.00,5073.85,20169.85,8414.43,6328.36,14742.79,34912.64,12848.62,..,..,..,..,..,..
"White Corn","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.25,39.25,2.37,2.09,4.46,43.71,8.97,24.72,33.69,0.82,..,0.82,34.51,7.34,26.20,33.54,..,25.80,25.80,59.34,3.73,21.97,25.70,2.45,14.00,16.45,42.15,6.30,15.80,22.10,4.63,0.60,5.23,27.33,4.00,15.00,19.00,5.34,12.90,18.24,37.24,6.50,14.85,21.35,5.43,6.36,11.79,33.14,5.62,..,..,..,..,..,..
"White Corn","....Cagayan",5616.00,1414.00,7030.00,12770.00,..,12770.00,19800.00,8256.00,467.00,8723.00,11191.00,880.00,12071.00,20794.00,3390.00,732.00,4122.00,9866.00,880.00,10746.00,14868.00,3418.00,794.00,4212.00,12890.00,190.00,13080.00,17292.00,1712.00,353.00,2065.00,2164.00,..,2164.00,4229.00,2416.00,749.00,3165.00,10494.00,..,10494.00,13659.00,1379.00,477.00,1856.00,7070.00,..,7070.00,8926.00,1341.00,2020.00,3361.00,11052.00,60.00,11112.00,14473.00,2488.00,856.00,3344.00,4344.00,83.00,4427.00,7771.00,2271.00,955.00,3226.00,5532.00,113.00,5645.00,8871.00,4971.00,1478.00,6449.00,8548.00,396.00,8944.00,15393.00,5362.00,175.00,5537.00,5337.00,..,5337.00,10874.00,3320.00,1973.00,5293.00,19491.00,769.00,20260.00,25553.00,2507.00,4220.00,6727.00,10912.00,702.00,11614.00,18341.00,4907.00,3259.00,8166.00,3585.00,745.00,4330.00,12496.00,7472.00,1119.00,8591.00,4707.00,671.00,5378.00,13969.00,8129.00,618.00,8747.00,1804.00,232.00,2036.00,10783.00,8948.00,1993.00,10941.00,4308.00,3243.00,7551.00,18492.00,3677.00,2499.00,6176.00,8064.00,1212.00,9276.00,15452.00,3591.00,1998.00,5589.00,9055.00,4045.00,13100.00,18689.00,6506.00,2524.00,9030.00,7643.00,1179.00,8822.00,17852.00,7755.00,5018.00,12773.00,7237.00,279.00,7516.00,20289.00,9910.00,4637.00,14547.00,13127.00,662.00,13789.00,28336.00,3782.00,692.00,4474.00,13598.00,204.00,13802.00,18276.00,10400.00,3804.00,14204.00,11552.00,63.00,11615.00,25819.00,4446.00,13593.00,18039.00,17388.00,248.00,17636.00,35675.00,16839.00,2599.00,19438.00,10690.00,1110.00,11800.00,31238.00,13333.00,1765.00,15098.00,8571.00,3464.00,12035.00,27133.00,13203.00,2778.00,15981.00,9114.00,2160.00,11274.00,27255.00,2555.00,9891.00,12446.00,9961.00,914.00,10875.00,23321.00,8567.00,1641.00,10208.00,3560.00,1850.00,5410.00,15618.00,6321.00,1507.00,7828.00,4210.00,669.00,4879.00,12707.00,5551.00,..,..,..,..,..,..
"White Corn","....Isabela",33000.00,3130.00,36130.00,33390.00,1320.00,34710.00,70840.00,46623.00,3683.00,50306.00,15428.00,..,15428.00,65734.00,47534.00,4402.00,51936.00,30310.00,418.00,30728.00,82664.00,46398.00,4404.00,50802.00,32372.00,1633.00,34005.00,84807.00,87091.00,5267.00,92358.00,10613.00,5350.00,15963.00,108321.00,106159.00,5444.00,111603.00,21755.00,3666.00,25421.00,137024.00,56730.00,4799.00,61529.00,15686.00,1156.00,16842.00,78371.00,11350.00,1404.00,12754.00,11798.00,1680.00,13478.00,26232.00,5536.00,72.00,5608.00,6460.00,1034.00,7494.00,13102.00,7331.00,3217.00,10548.00,5523.00,1270.00,6793.00,17341.00,6170.00,1620.00,7790.00,9141.00,403.00,9544.00,17334.00,3987.00,..,3987.00,5213.00,17.00,5230.00,9217.00,14082.00,4122.00,18204.00,18130.00,2249.00,20379.00,38583.00,5969.00,3731.00,9700.00,13939.00,1963.00,15902.00,25602.00,9919.00,3861.00,13780.00,9503.00,1728.00,11231.00,25011.00,13610.00,2218.00,15828.00,3559.00,2427.00,5986.00,21814.00,30108.00,813.00,30921.00,1458.00,11396.00,12854.00,43775.00,26261.00,1088.00,27349.00,16530.00,7728.00,24258.00,51607.00,11676.00,4093.00,15769.00,14660.00,2481.00,17141.00,32910.00,13142.00,8253.00,21395.00,11228.00,4587.00,15815.00,37210.00,17510.00,10539.00,28049.00,7237.00,6382.00,13619.00,41668.00,14237.00,10725.00,24962.00,7685.00,6307.00,13992.00,38954.00,10760.00,11685.00,22445.00,11017.00,5690.00,16707.00,39152.00,15028.00,2519.00,17547.00,9754.00,1596.00,11350.00,28897.00,11639.00,4498.00,16137.00,8734.00,897.00,9631.00,25768.00,11202.00,5699.00,16901.00,8916.00,584.00,9500.00,26401.00,10918.00,..,10918.00,7734.00,442.00,8176.00,19094.00,5781.00,..,5781.00,6290.00,2417.00,8707.00,14488.00,5757.00,101.00,5858.00,3594.00,2546.00,6140.00,11998.00,5111.00,583.00,5694.00,2277.00,2501.00,4778.00,10472.00,6005.00,2032.00,8037.00,1622.00,4543.00,6165.00,14202.00,7492.50,2680.00,10172.50,3221.00,5007.00,8228.00,18400.50,5927.00,..,..,..,..,..,..
"White Corn","....Nueva Vizcaya",184.00,41.00,225.00,155.00,280.00,435.00,660.00,338.00,..,338.00,233.00,345.00,578.00,916.00,318.00,20.00,338.00,61.00,345.00,406.00,744.00,73.00,10.00,83.00,20.00,345.00,365.00,448.00,30.00,..,30.00,8.00,357.00,365.00,395.00,321.00,..,321.00,185.00,..,185.00,506.00,111.00,..,111.00,13.00,..,13.00,124.00,18.00,..,18.00,5439.00,..,5439.00,5457.00,219.00,..,219.00,4695.00,..,4695.00,4914.00,159.00,250.00,409.00,2313.00,..,2313.00,2722.00,197.00,258.00,455.00,4288.00,..,4288.00,4743.00,259.00,..,259.00,2480.00,..,2480.00,2739.00,455.00,..,455.00,3581.00,..,3581.00,4036.00,1144.00,..,1144.00,3833.00,..,3833.00,4977.00,764.00,48.00,812.00,3519.00,12.00,3531.00,4343.00,728.00,45.00,773.00,3213.00,122.00,3335.00,4108.00,712.00,338.00,1050.00,1378.00,132.00,1510.00,2560.00,814.00,368.00,1182.00,2831.00,110.00,2941.00,4123.00,39.00,166.00,205.00,3917.00,121.00,4038.00,4243.00,1170.00,214.00,1384.00,1553.00,165.00,1718.00,3102.00,1127.00,187.00,1314.00,1543.00,1107.00,2650.00,3964.00,1694.00,200.00,1894.00,1418.00,661.00,2079.00,3973.00,1288.00,436.00,1724.00,1175.00,405.00,1580.00,3304.00,1040.00,220.00,1260.00,1120.00,914.00,2034.00,3294.00,1372.00,560.00,1932.00,1825.00,750.00,2575.00,4507.00,1382.00,297.00,1679.00,1545.00,758.00,2303.00,3982.00,1278.00,356.00,1634.00,1110.00,436.00,1546.00,3180.00,1473.00,432.00,1905.00,1607.00,689.00,2296.00,4201.00,1500.00,372.00,1872.00,1409.00,698.00,2107.00,3979.00,1011.00,452.00,1463.00,1419.00,673.00,2092.00,3555.00,1123.00,377.00,1500.00,1114.00,0.00,1114.00,2614.00,819.00,360.00,1179.00,874.00,247.00,1121.00,2300.00,859.00,..,..,..,..,..,..
"White Corn","....Quirino",50.00,10.00,60.00,2790.00,1916.00,4706.00,4766.00,70.00,14.00,84.00,2679.00,1998.00,4677.00,4761.00,..,265.00,265.00,6350.00,..,6350.00,6615.00,..,313.00,313.00,4782.00,..,4782.00,5095.00,26.00,2263.00,2289.00,..,7801.00,7801.00,10090.00,1845.00,529.00,2374.00,3026.00,33.00,3059.00,5433.00,630.00,1087.00,1717.00,2180.00,75.00,2255.00,3972.00,551.00,1827.00,2378.00,2646.00,102.00,2748.00,5126.00,1908.00,135.00,2043.00,2537.00,74.00,2611.00,4654.00,80.00,870.00,950.00,150.00,..,150.00,1100.00,168.00,1080.00,1248.00,287.00,90.00,377.00,1625.00,279.00,..,279.00,380.00,375.00,755.00,1034.00,345.00,..,345.00,969.00,465.00,1434.00,1779.00,285.00,131.00,416.00,980.00,..,980.00,1396.00,609.00,363.00,972.00,975.00,..,975.00,1947.00,802.00,210.00,1012.00,1097.00,..,1097.00,2109.00,1451.00,..,1451.00,1019.00,..,1019.00,2470.00,1518.00,..,1518.00,1789.00,..,1789.00,3307.00,532.00,195.00,727.00,1128.00,..,1128.00,1855.00,1071.00,315.00,1386.00,862.00,..,862.00,2248.00,572.00,135.00,707.00,427.00,..,427.00,1134.00,390.00,168.00,558.00,594.00,..,594.00,1152.00,145.00,132.00,277.00,229.00,..,229.00,506.00,160.00,..,160.00,280.00,..,280.00,440.00,233.00,..,233.00,440.00,20.00,460.00,693.00,288.00,..,288.00,255.00,..,255.00,543.00,196.00,..,196.00,190.00,..,190.00,386.00,218.00,..,218.00,250.00,140.00,390.00,608.00,432.00,..,432.00,140.00,..,140.00,572.00,439.00,..,439.00,257.00,..,257.00,696.00,1183.00,166.00,1349.00,121.00,188.00,309.00,1658.00,457.00,512.00,969.00,104.00,399.00,503.00,1472.00,506.00,..,..,..,..,..,..
"White Corn","..REGION III (CENTRAL LUZON)",2774.00,511.00,3285.00,590.00,1992.00,2582.00,5867.00,4062.00,693.00,4755.00,2846.00,115.00,2961.00,7716.00,3313.00,1364.00,4677.00,1464.00,128.00,1592.00,6269.00,2807.00,665.00,3472.00,2273.00,69.00,2342.00,5814.00,2510.00,1177.00,3687.00,1969.00,61.00,2030.00,5717.00,2346.00,1546.00,3892.00,1867.00,74.00,1941.00,5833.00,2103.00,1641.00,3744.00,2177.00,305.00,2482.00,6226.00,1884.00,2327.00,4211.00,2416.00,659.00,3075.00,7286.00,804.00,1070.00,1874.00,2799.00,47.00,2846.00,4720.00,1843.00,930.00,2773.00,2149.00,240.00,2389.00,5162.00,2238.00,1377.00,3615.00,3051.00,279.00,3330.00,6945.00,2000.00,1735.00,3735.00,3106.00,35.00,3141.00,6876.00,2031.00,2019.00,4050.00,2602.00,80.00,2682.00,6732.00,1805.00,2270.00,4075.00,2687.00,148.00,2835.00,6910.00,2802.00,2061.00,4863.00,3117.00,340.00,3457.00,8320.00,2841.00,2945.00,5786.00,3466.00,1515.00,4981.00,10767.00,3877.00,3946.00,7823.00,4493.00,1667.00,6160.00,13983.00,4443.00,3586.00,8029.00,4874.00,1427.00,6301.00,14330.00,4372.00,3871.00,8243.00,5621.00,2029.00,7650.00,15893.00,4976.00,5353.00,10329.00,6158.00,1807.00,7965.00,18294.00,5729.00,6071.00,11800.00,6812.00,1908.00,8720.00,20520.00,7916.00,6394.00,14310.00,7018.00,2130.00,9148.00,23458.00,6658.00,5165.00,11823.00,5852.00,1425.00,7277.00,19100.00,8422.00,6451.00,14873.00,6533.00,1542.00,8075.00,22948.00,8657.00,6447.00,15104.00,5203.00,1014.00,6217.00,21321.00,9249.00,7080.00,16329.00,6801.00,1108.00,7909.00,24238.00,10418.00,10035.00,20453.00,7481.00,1406.00,8887.00,29340.00,10446.00,9874.00,20320.00,7323.00,1807.00,9130.00,29450.00,11956.00,11232.00,23188.00,7696.00,1130.00,8826.00,32014.00,11848.00,10240.00,22088.00,7549.00,1579.00,9128.00,31216.00,12234.00,11673.00,23907.00,11752.00,1529.00,13281.00,37188.00,15068.00,12409.00,27477.00,11145.00,2419.10,13564.10,41041.10,15711.85,..,..,..,..,..,..
"White Corn","....Aurora",..,105.00,105.00,10.00,..,10.00,115.00,..,105.00,105.00,9.00,..,9.00,114.00,160.00,..,160.00,42.00,..,42.00,202.00,..,..,..,32.00,..,32.00,32.00,70.00,..,70.00,..,..,..,70.00,80.00,..,80.00,75.00,..,75.00,155.00,70.00,..,70.00,96.00,..,96.00,166.00,80.00,..,80.00,98.00,..,98.00,178.00,80.00,..,80.00,98.00,..,98.00,178.00,80.00,..,80.00,110.00,..,110.00,190.00,110.00,..,110.00,100.00,..,100.00,210.00,100.00,..,100.00,110.00,..,110.00,210.00,100.00,..,100.00,137.00,..,137.00,237.00,117.00,..,117.00,252.00,..,252.00,369.00,216.00,..,216.00,222.00,..,222.00,438.00,229.00,..,229.00,235.00,..,235.00,464.00,256.00,20.00,276.00,260.00,..,260.00,536.00,268.00,30.00,298.00,285.00,..,285.00,583.00,153.00,90.00,243.00,258.00,56.00,314.00,557.00,143.00,127.00,270.00,222.00,138.00,360.00,630.00,160.00,151.00,311.00,129.00,132.00,261.00,572.00,159.00,425.00,584.00,375.00,157.00,532.00,1116.00,143.00,136.00,279.00,155.00,141.00,296.00,575.00,125.00,114.00,239.00,105.00,373.00,478.00,717.00,93.00,100.00,193.00,68.00,160.00,228.00,421.00,189.00,165.00,354.00,188.00,250.00,438.00,792.00,233.00,212.00,445.00,155.00,334.00,489.00,934.00,294.00,713.00,1007.00,168.00,270.00,438.00,1445.00,446.00,834.00,1280.00,629.00,94.00,723.00,2003.00,410.00,962.00,1372.00,741.00,76.00,817.00,2189.00,452.00,1034.00,1486.00,610.00,182.00,792.00,2278.00,490.00,896.00,1386.00,555.00,109.00,664.00,2050.00,464.00,..,..,..,..,..,..
